number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
29,0.8142849203010862,2026-04-12 23:10:43.199502,2026-04-12 23:10:43.328866,0 days 00:00:00.129364,0.40218171356348953,0.9303629584806129,0.18505995430619274,5,17,1258,1.6796769123632265,3.423622470348752,0.5822753924148858,COMPLETE
30,0.8209262859257744,2026-04-12 23:10:43.328866,2026-04-12 23:10:43.546386,0 days 00:00:00.217520,0.5324188662188691,0.5622568956465666,0.0856989832304259,5,13,336,1.0336149230869658,1.0446639316267907,0.7856856163905416,COMPLETE
31,0.8215651277620516,2026-04-12 23:10:43.546386,2026-04-12 23:10:43.731401,0 days 00:00:00.185015,0.9989701516996019,0.7698676911764295,0.041695938670274435,7,16,830,1.920132886270765,4.701190312626825,0.5862148576157105,COMPLETE
32,0.8232492323161127,2026-04-12 23:10:43.731401,2026-04-12 23:10:44.032657,0 days 00:00:00.301256,0.9454512539048953,0.8470729167681071,0.027192645960106964,7,16,926,1.3725921593170753,4.072549476907224,0.5852867694308845,COMPLETE
33,0.8231052323767443,2026-04-12 23:10:44.032657,2026-04-12 23:10:44.259292,0 days 00:00:00.226635,0.9192751397023959,0.8469238163284561,0.03112907745793194,8,8,1000,1.3631421833801711,4.054501919319198,0.6655721440167188,COMPLETE
34,0.821523759358417,2026-04-12 23:10:44.259292,2026-04-12 23:10:44.585298,0 days 00:00:00.326006,0.9556288251496621,0.9284978085745863,0.019984313017813338,7,23,1043,1.6020612394202773,3.68789967042152,0.5484115546855832,COMPLETE
35,0.8222860748269158,2026-04-12 23:10:44.585298,2026-04-12 23:10:45.115380,0 days 00:00:00.530082,0.8629455032107601,0.43991233789471434,0.014832504685203456,6,26,1210,1.351796070986214,2.961424706169589,0.5914247315854858,COMPLETE
36,0.8202419704244335,2026-04-12 23:10:45.115380,2026-04-12 23:10:45.344656,0 days 00:00:00.229276,0.9428514652439357,0.6530717204742253,0.027978978302139156,7,3,1474,1.4757342448995598,4.399170226852949,0.633798377676779,COMPLETE
37,0.8189788130615523,2026-04-12 23:10:45.344656,2026-04-12 23:10:45.622177,0 days 00:00:00.277521,0.624350389355426,0.10656382535304149,0.03972157672084009,6,15,879,1.6872818682975081,3.584659600897851,0.5642172125113806,COMPLETE
38,0.8224003905682565,2026-04-12 23:10:45.622177,2026-04-12 23:10:45.946268,0 days 00:00:00.324091,0.4827162538840183,0.9962016712459699,0.0228846534807657,8,12,1360,0.7581750543572487,3.200271663087956,0.5273283487061755,COMPLETE
39,0.8206515491993478,2026-04-12 23:10:45.946268,2026-04-12 23:10:46.124846,0 days 00:00:00.178578,0.6628866777937178,0.7407621438154499,0.14352955887444463,7,19,946,1.12743875955959,4.165394669960826,0.6883639107345911,COMPLETE
40,0.819479339166594,2026-04-12 23:10:46.124846,2026-04-12 23:10:46.390726,0 days 00:00:00.265880,0.8531894911171174,0.47302031765515606,0.05477512130344722,7,30,813,0.568770518480165,1.851955134464565,0.6481762809544925,COMPLETE
41,0.8225544957665282,2026-04-12 23:10:46.390726,2026-04-12 23:10:46.705329,0 days 00:00:00.314603,0.9300397016696927,0.8389814997691126,0.030302109439276595,8,8,984,1.3455601907520212,4.056056666197213,0.6038340555220056,COMPLETE
42,0.8177816556708818,2026-04-12 23:10:46.705329,2026-04-12 23:10:47.220274,0 days 00:00:00.514945,0.9645925076536189,0.8643774108009324,0.03391318152376144,9,5,1074,1.2878775253584607,4.724245863695506,0.7347226967189245,COMPLETE
43,0.8197859706164334,2026-04-12 23:10:47.220274,2026-04-12 23:10:47.700156,0 days 00:00:00.479882,0.9234301819448413,0.9485744830969534,0.023923731974223258,8,11,1178,1.471294562018552,4.016446491043125,0.6500633748683453,COMPLETE
44,0.818491550108821,2026-04-12 23:10:47.700156,2026-04-12 23:10:48.351900,0 days 00:00:00.651744,0.7857802659823666,0.7836386768876704,0.010580156758152362,7,9,274,0.9916710542696678,4.412758222750931,0.6745244348887496,COMPLETE
45,0.8201279704724335,2026-04-12 23:10:48.351900,2026-04-12 23:10:48.807509,0 days 00:00:00.455609,0.8733609242954973,0.8835561014028765,0.045969463016876426,8,17,331,1.828190569879053,1.3214255076462627,0.6627383328643943,COMPLETE
46,0.8166359719427485,2026-04-12 23:10:48.807509,2026-04-12 23:10:49.239445,0 days 00:00:00.431936,0.8188029494174898,0.8291332270181252,0.06321725588663614,9,13,1009,1.5295431313240073,4.277216191538971,0.5715109834880407,COMPLETE
