number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
41,0.8129521521157712,2026-04-12 23:13:40.768754,2026-04-12 23:13:41.224486,0 days 00:00:00.455732,0.44521157882198575,0.9433795149855579,0.06232265251914508,4,15,807,1.774525187139978,0.5099685993981838,0.6197727719889827,COMPLETE
42,0.8129054593516353,2026-04-12 23:13:41.224486,2026-04-12 23:13:41.684585,0 days 00:00:00.460099,0.5075300562485768,0.912694265101601,0.07484182864592585,5,7,1032,1.8998535164658972,1.8846541345026928,0.53738447591303,COMPLETE
43,0.8090047205963886,2026-04-12 23:13:41.684585,2026-04-12 23:13:42.457389,0 days 00:00:00.772804,0.6856920403569603,0.9943019267014166,0.030202513373159514,7,5,1177,1.2670993051391353,1.5179669282530712,0.5986269773582235,COMPLETE
44,0.8122538639313961,2026-04-12 23:13:42.457389,2026-04-12 23:13:43.053313,0 days 00:00:00.595924,0.4844604655933204,0.8015283521692554,0.040411270454822956,3,10,236,1.7855565202466337,0.7635039265573969,0.646993012162397,COMPLETE
45,0.8056760733656902,2026-04-12 23:13:43.053313,2026-04-12 23:13:43.290502,0 days 00:00:00.237189,0.43489934677051845,0.8870846487926661,0.020334698732590452,5,20,365,1.6038438815224219,2.8128616043113204,0.5790592495945437,COMPLETE
46,0.8112737365400746,2026-04-12 23:13:43.290502,2026-04-12 23:13:43.818524,0 days 00:00:00.528022,0.6232044682378577,0.7334907949792906,0.05286319223745846,4,23,289,0.7778676516351399,1.087567558780722,0.6551745730098906,COMPLETE
47,0.8043354441827967,2026-04-12 23:13:43.818524,2026-04-12 23:13:44.300633,0 days 00:00:00.482109,0.5387777138677553,0.677945003120675,0.06495238535176828,6,14,941,1.1199551677953585,1.8234194649245765,0.7582946258554475,COMPLETE
48,0.8120691961525162,2026-04-12 23:13:44.300633,2026-04-12 23:13:44.800488,0 days 00:00:00.499855,0.5742621135608008,0.5750738206762579,0.07945259535227325,3,3,1292,1.2293366428948334,4.588884094375258,0.8209836599305902,COMPLETE
49,0.8131740479093,2026-04-12 23:13:44.800488,2026-04-12 23:13:45.166912,0 days 00:00:00.366424,0.46107297568076244,0.8584203187692612,0.10581862023353698,4,18,468,1.4716880671726318,1.4267583410120226,0.6975866115516012,COMPLETE
50,0.8001152175504219,2026-04-12 23:13:45.166912,2026-04-12 23:13:45.666384,0 days 00:00:00.499472,0.7675681182042474,0.9437869951366903,0.04701272904854174,6,8,553,1.9531948246592021,2.4113013948568076,0.7717047516591609,COMPLETE
51,0.8111681520013528,2026-04-12 23:13:45.666384,2026-04-12 23:13:46.046384,0 days 00:00:00.380000,0.9019286767317256,0.9514634718308015,0.07137978492583132,9,29,405,0.9573787994775891,3.4554332341759393,0.9285833394946538,COMPLETE
52,0.8118386769205659,2026-04-12 23:13:46.046384,2026-04-12 23:13:46.430779,0 days 00:00:00.384395,0.9619163849820704,0.982445981083753,0.08813334373694795,7,25,256,1.1794782851841887,3.9821973568959153,0.7266007044284188,COMPLETE
