number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
33,0.7118290776446066,2026-04-12 23:12:58.408334,2026-04-12 23:12:58.551878,0 days 00:00:00.143544,0.8685617767048739,0.5815805980818821,0.019136732585754778,5,16,1476,0.8936594187916221,3.066923008561713,0.7899835512630314,COMPLETE
34,0.7161281917665451,2026-04-12 23:12:58.551878,2026-04-12 23:12:58.628659,0 days 00:00:00.076781,0.9648305124863905,0.695331813620798,0.010677793493531436,4,7,1032,0.6892470625126638,1.3929104532447343,0.6105124111732884,COMPLETE
35,0.7187337154768109,2026-04-12 23:12:58.628659,2026-04-12 23:12:58.703446,0 days 00:00:00.074787,0.9210654459465675,0.421043537327593,0.020154547716628855,5,12,1164,1.4329931921582906,0.8771733665438785,0.7233780926520823,COMPLETE
36,0.7277227722772277,2026-04-12 23:12:58.703446,2026-04-12 23:12:58.779592,0 days 00:00:00.076146,0.7731043870815966,0.5180252349269104,0.01520690259444788,6,9,1312,1.096447273597244,1.6091889035788398,0.5532597909567811,COMPLETE
37,0.7161281917665452,2026-04-12 23:12:58.779592,2026-04-12 23:12:58.856737,0 days 00:00:00.077145,0.7718739167565665,0.10656382535304149,0.01136511083944543,6,7,1322,0.37877230864887784,2.289534003836385,0.5642172125113806,COMPLETE
38,0.7054455445544554,2026-04-12 23:12:58.856737,2026-04-12 23:12:58.929558,0 days 00:00:00.072821,0.728879073760531,0.31911065877530687,0.015157955638740487,6,9,934,0.6902118220875091,1.7019605011623837,0.6206330535947825,COMPLETE
39,0.7255080771235018,2026-04-12 23:12:58.929558,2026-04-12 23:12:58.999400,0 days 00:00:00.069842,0.6674300837474698,0.4495439460063887,0.012416139649103682,7,10,1103,1.098715987032818,1.9941921973018628,0.5396894286726005,COMPLETE
40,0.706227201667535,2026-04-12 23:12:58.999400,2026-04-12 23:12:59.070193,0 days 00:00:00.070793,0.8121662110174549,0.6355379016967648,0.015390344202492526,6,15,1497,0.5070498025052623,1.2576079128267577,0.5813022953993697,COMPLETE
41,0.717040125065138,2026-04-12 23:12:59.070193,2026-04-12 23:12:59.146281,0 days 00:00:00.076088,0.9755794740839226,0.5384151128915067,0.02237451225856914,5,12,1230,1.2480863975054008,1.6023588549701457,0.6769276298679783,COMPLETE
42,0.7225117248566962,2026-04-12 23:12:59.146281,2026-04-12 23:12:59.239868,0 days 00:00:00.093587,0.9183396827172202,0.5153624301918172,0.027672839492821132,5,9,1331,1.3770673329460075,0.7559492442297467,0.6361611903646962,COMPLETE
43,0.7262897342365815,2026-04-12 23:12:59.239868,2026-04-12 23:12:59.320220,0 days 00:00:00.080352,0.8518425901404318,0.7387141325934112,0.030202513373159514,5,7,1119,0.9054086035809776,1.1021821558894376,0.7786166648873649,COMPLETE
44,0.7165190203230849,2026-04-12 23:12:59.320220,2026-04-12 23:12:59.514051,0 days 00:00:00.193831,0.9436021450987961,0.58980111597817,0.01398963944839796,6,14,1152,0.7812180733130137,1.5288131343326175,0.8659988566690432,COMPLETE
45,0.7202970297029703,2026-04-12 23:12:59.514051,2026-04-12 23:12:59.603076,0 days 00:00:00.089025,0.8789697235251102,0.4486004646663144,0.016380936981899987,5,11,1432,1.0486132940892094,1.889430322959932,0.7203727851733271,COMPLETE
46,0.7202970297029703,2026-04-12 23:12:59.603076,2026-04-12 23:12:59.669964,0 days 00:00:00.066888,0.9825206564444463,0.6466487434617905,0.07334998293710127,4,13,1068,1.208229042589869,1.3659416205651806,0.6747818459491756,COMPLETE
47,0.7239447628973424,2026-04-12 23:12:59.669964,2026-04-12 23:12:59.728722,0 days 00:00:00.058758,0.8320706995008291,0.7787932712067487,0.04579264756783586,6,30,985,1.671806075895316,2.1442950312970805,0.5403317102892633,COMPLETE
48,0.7214695153725899,2026-04-12 23:12:59.728722,2026-04-12 23:12:59.976604,0 days 00:00:00.247882,0.9439336632338636,0.3437410510473575,0.019237756964422946,5,9,1282,1.3313330713195326,0.8474842249073541,0.6057894344078772,COMPLETE
49,0.7137832204273058,2026-04-12 23:12:59.976604,2026-04-12 23:13:00.128660,0 days 00:00:00.152056,0.9002601909296679,0.49186802186121215,0.024041943576301093,6,6,1197,1.4559518190558047,2.5059153124425855,0.7438983303234676,COMPLETE
50,0.7200364773319438,2026-04-12 23:13:00.128660,2026-04-12 23:13:00.203911,0 days 00:00:00.075251,0.7866355385654586,0.5421825885996396,0.011666399537599122,6,16,1344,0.599310086112214,2.85340570443603,0.6406840792895764,COMPLETE
51,0.7273319437206878,2026-04-12 23:13:00.203911,2026-04-12 23:13:00.266857,0 days 00:00:00.062946,0.9828122558277343,0.8749267110965472,0.030246952149423398,6,21,844,1.8599765153453205,4.656126897791153,0.5906132241654711,COMPLETE
52,0.7083116206357478,2026-04-12 23:13:00.266857,2026-04-12 23:13:00.353746,0 days 00:00:00.086889,0.9962310704592275,0.7691036782471642,0.03935213668912257,7,20,882,1.5239796463868354,3.3733105164874497,0.5021687998725768,COMPLETE
53,0.702579468473163,2026-04-12 23:13:00.353746,2026-04-12 23:13:00.461932,0 days 00:00:00.108186,0.952155034186554,0.6902110258453042,0.024985681860987877,6,10,1023,0.9254871237365286,3.88515379250015,0.558931727393098,COMPLETE
54,0.7316310578426264,2026-04-12 23:13:00.461932,2026-04-12 23:13:00.525464,0 days 00:00:00.063532,0.49517478857588765,0.908497574264526,0.02025353322706275,3,19,933,1.7653500459778566,4.399318944728625,0.6618468144191462,COMPLETE
55,0.7193850964043772,2026-04-12 23:13:00.525464,2026-04-12 23:13:00.595977,0 days 00:00:00.070513,0.5187831686317853,0.8730450303178986,0.017441012569606503,3,24,1120,1.7819021643940256,1.2458100240795875,0.7144728934653474,COMPLETE
56,0.7334549244398123,2026-04-12 23:13:00.595977,2026-04-12 23:13:00.653191,0 days 00:00:00.057214,0.5628361688851059,0.6356685756137005,0.020599273942070864,3,17,1227,1.185168897260021,4.081637764518798,0.6544696159983139,COMPLETE
57,0.7227722772277227,2026-04-12 23:13:00.653191,2026-04-12 23:13:00.720125,0 days 00:00:00.066934,0.4084705081872306,0.9901715165407914,0.013615311924275392,3,25,943,1.189516251985611,4.0930639915897125,0.6634928304988927,COMPLETE
58,0.7235539343408024,2026-04-12 23:13:00.720125,2026-04-12 23:13:00.777211,0 days 00:00:00.057086,0.565995807872799,0.9431954707204072,0.020752105726155396,3,17,1281,1.0415418518296595,4.367342582917752,0.6504967799425629,COMPLETE
59,0.7361907243355914,2026-04-12 23:13:00.777211,2026-04-12 23:13:00.856736,0 days 00:00:00.079525,0.444265965594311,0.9197186935968497,0.010066734612411036,3,8,1070,0.7687080097453625,4.634467553648297,0.6736576913208517,COMPLETE
60,0.7270713913496613,2026-04-12 23:13:00.856736,2026-04-12 23:13:00.939315,0 days 00:00:00.082579,0.46853309223895456,0.9225428310795902,0.01006176988130361,3,27,1031,0.7405557651405572,4.480893736779201,0.6797254395892645,COMPLETE
61,0.7273319437206878,2026-04-12 23:13:00.939315,2026-04-12 23:13:01.024754,0 days 00:00:00.085439,0.48336733744206256,0.9153697645522916,0.012252812406013166,3,8,1136,0.8392205838924226,4.637109048777389,0.7317675144445437,COMPLETE
62,0.7221208963001563,2026-04-12 23:13:01.026756,2026-04-12 23:13:01.105070,0 days 00:00:00.078314,0.4104078382147692,0.8452414045322302,0.01417058602491491,3,19,1093,0.4410497879823504,4.991853896216818,0.7624036290212906,COMPLETE
63,0.7311099531005733,2026-04-12 23:13:01.105070,2026-04-12 23:13:01.166303,0 days 00:00:00.061233,0.5175652763391739,0.6100110438328324,0.016434281993501276,3,6,981,0.9479106954036899,4.05338080543974,0.6930106843716447,COMPLETE
64,0.7277227722772276,2026-04-12 23:13:01.166303,2026-04-12 23:13:01.242928,0 days 00:00:00.076625,0.5215435933201369,0.6166008137433729,0.017049317831826442,3,5,984,0.6279130118204272,4.024648321649154,0.697820856966535,COMPLETE
65,0.7257686294945284,2026-04-12 23:13:01.242928,2026-04-12 23:13:01.305393,0 days 00:00:00.062465,0.45373267371106046,0.6650274752036242,0.19921514690863554,4,6,908,0.9636356912564459,3.7855363077462068,0.6644553114983617,COMPLETE
66,0.7249869723814486,2026-04-12 23:13:01.305393,2026-04-12 23:13:01.366275,0 days 00:00:00.060882,0.558353986197505,0.8099965232588612,0.01101680709448322,3,22,1058,0.633278711352428,4.2770557065389285,0.6407018288129519,COMPLETE
67,0.7290255341323606,2026-04-12 23:13:01.366275,2026-04-12 23:13:01.443689,0 days 00:00:00.077414,0.5048781383878337,0.7115962910256755,0.012841365194321795,3,8,812,1.9685483570841444,4.788445901048624,0.7051841011566576,COMPLETE
68,0.7270713913496613,2026-04-12 23:13:01.443689,2026-04-12 23:13:01.520284,0 days 00:00:00.076595,0.4304448439342882,0.6054657627782181,0.02088192573501411,3,11,1211,0.8688845591510138,3.471180722938759,0.6810554434518773,COMPLETE
69,0.7261594580510682,2026-04-12 23:13:01.520284,2026-04-12 23:13:01.583652,0 days 00:00:00.063368,0.6395383674101567,0.7765768585758916,0.018447025487808466,4,7,633,0.7941690185678689,4.234213707868649,0.6239672584565433,COMPLETE
70,0.7218603439291298,2026-04-12 23:13:01.583652,2026-04-12 23:13:01.639153,0 days 00:00:00.055501,0.5922752677145258,0.955228403215546,0.016791424297960086,3,5,972,0.9677987390463368,3.948724964535014,0.7326668411341907,COMPLETE
71,0.7308494007295466,2026-04-12 23:13:01.639153,2026-04-12 23:13:01.697996,0 days 00:00:00.058843,0.48831719994055944,0.6490062911939922,0.012859626953390635,3,8,703,1.9727644838534253,4.728694773965083,0.6990978363719169,COMPLETE
72,0.7270713913496614,2026-04-12 23:13:01.697996,2026-04-12 23:13:01.756809,0 days 00:00:00.058813,0.49137735143787503,0.6548430034673521,0.01119680139998501,3,8,574,1.863973418990426,4.5742027795490845,0.6938429126101026,COMPLETE
73,0.7279833246482542,2026-04-12 23:13:01.756809,2026-04-12 23:13:01.824873,0 days 00:00:00.068064,0.46936440209098085,0.5807351526154618,0.01428844553912392,3,10,719,1.9248803766528593,4.766274947041293,0.656959361833135,COMPLETE
74,0.7230328295987493,2026-04-12 23:13:01.824873,2026-04-12 23:13:01.894074,0 days 00:00:00.069201,0.550429636306202,0.6280163896539241,0.012444054363467716,3,19,679,1.7790538591309066,3.6687285101289224,0.6724284570879457,COMPLETE
75,0.7236842105263158,2026-04-12 23:13:01.894074,2026-04-12 23:13:01.978118,0 days 00:00:00.084044,0.5401835808118421,0.5608260183228576,0.010561257963950904,4,6,910,1.642750821508786,3.0480352096123573,0.7027361529074257,COMPLETE
76,0.7337154768108389,2026-04-12 23:13:01.978118,2026-04-12 23:13:02.032827,0 days 00:00:00.054709,0.5834389182829463,0.7171040001827771,0.016105649686206047,3,9,845,1.733687940612684,4.426594116362544,0.6055099352091968,COMPLETE
77,0.7218603439291298,2026-04-12 23:13:02.032827,2026-04-12 23:13:02.096120,0 days 00:00:00.063293,0.5923140872158237,0.737981294492165,0.01624948530829873,3,7,784,1.5759768012942195,4.467646656951291,0.602031929460942,COMPLETE
78,0.7274622199062011,2026-04-12 23:13:02.096120,2026-04-12 23:13:02.162252,0 days 00:00:00.066132,0.5739223490544558,0.7122851187905317,0.018465147893229946,3,17,849,1.9331479744207523,4.337013526814776,0.6517179757142073,COMPLETE
79,0.7331943720687858,2026-04-12 23:13:02.162252,2026-04-12 23:13:02.241504,0 days 00:00:00.079252,0.5316103133394741,0.6803890109799936,0.11414311189191595,3,8,778,1.691448888800496,4.1948621701308175,0.6231734704184626,COMPLETE
80,0.7119593538301199,2026-04-12 23:13:02.243508,2026-04-12 23:13:02.312846,0 days 00:00:00.069338,0.53228539262417,0.899890356798416,0.10162030596341659,4,21,374,1.757123626208731,4.1538585404906945,0.6122084840831883,COMPLETE
81,0.7031005732152161,2026-04-12 23:13:02.312846,2026-04-12 23:13:02.380952,0 days 00:00:00.068106,0.5043932116797978,0.6701447274006178,0.14928864034364006,3,8,762,1.7020698222959365,4.469424036727953,0.5764535168485545,COMPLETE
82,0.7466128191766543,2026-04-12 23:13:02.380952,2026-04-12 23:13:02.436154,0 days 00:00:00.055202,0.6197581792421759,0.6369274151990545,0.05039074916202163,3,9,667,1.8140676827372795,4.720149869359857,0.6322942965097645,COMPLETE
83,0.7287649817613341,2026-04-12 23:13:02.436154,2026-04-12 23:13:02.505313,0 days 00:00:00.069159,0.5780598038263906,0.8309954698310704,0.05076584417763165,3,9,653,1.817393274644876,4.879445404439779,0.6472486701519115,COMPLETE
84,0.7315007816571131,2026-04-12 23:13:02.505313,2026-04-12 23:13:02.562763,0 days 00:00:00.057450,0.6123713715276515,0.7083989980642156,0.07434395522232128,3,11,819,1.7206207757630547,4.165398370769811,0.6228972466053775,COMPLETE
85,0.7212089630015632,2026-04-12 23:13:02.562763,2026-04-12 23:13:02.618566,0 days 00:00:00.055803,0.6679595778866612,0.7502885574745676,0.13303456006960657,3,13,570,1.6855466582753833,4.222680450958216,0.6314993764403776,COMPLETE
86,0.7141740489838456,2026-04-12 23:13:02.618566,2026-04-12 23:13:02.694151,0 days 00:00:00.075585,0.6103633837570734,0.0008858249068918189,0.0760435386303176,3,11,748,1.5197849330583049,4.963898937062221,0.5969477713688073,COMPLETE
87,0.7239447628973423,2026-04-12 23:13:02.694151,2026-04-12 23:13:02.757771,0 days 00:00:00.063620,0.6303552071860232,0.7094665154610914,0.05862404672667648,4,15,817,1.8273553417960646,4.572618463424826,0.6220186958270463,COMPLETE
